date,enjincoin
2018-09-03 00:00:00.000,0.045815045943747315
2018-09-04 00:00:00.000,0.04643734437890126
2018-09-05 00:00:00.000,0.05008463627636707
2018-09-06 00:00:00.000,0.04210207945130792
2018-09-07 00:00:00.000,0.04790754630213496
2018-09-08 00:00:00.000,0.045458212996233996
2018-09-09 00:00:00.000,0.040567373751315444
2018-09-10 00:00:00.000,0.03820668132735662
2018-09-11 00:00:00.000,0.039349192067131646
2018-09-12 00:00:00.000,0.03816026982453313
2018-09-13 00:00:00.000,0.03660722893424267
2018-09-14 00:00:00.000,0.041063261618935136
2018-09-15 00:00:00.000,0.039955528894299285
2018-09-16 00:00:00.000,0.042478448258865265
2018-09-17 00:00:00.000,0.04221400278157785
2018-09-18 00:00:00.000,0.03946148450988897
2018-09-19 00:00:00.000,0.04044134252215637
2018-09-20 00:00:00.000,0.040114013634028674
2018-09-21 00:00:00.000,0.04123829186725002
2018-09-22 00:00:00.000,0.04356422231381044
2018-09-23 00:00:00.000,0.044525561515353584
2018-09-24 00:00:00.000,0.04388436002102263
2018-09-25 00:00:00.000,0.04142077013173153
2018-09-26 00:00:00.000,0.04052274221700473
2018-09-27 00:00:00.000,0.040603615749564836
2018-09-28 00:00:00.000,0.04363016254343493
2018-09-29 00:00:00.000,0.0672151258300509
2018-09-30 00:00:00.000,0.061744860510249605
2018-10-01 00:00:00.000,0.05962545934441438
2018-10-02 00:00:00.000,0.05767707602761266
2018-10-03 00:00:00.000,0.056055392792885926
2018-10-04 00:00:00.000,0.05579248260235598
2018-10-05 00:00:00.000,0.054923748286182954
2018-10-06 00:00:00.000,0.05668802855403989
2018-10-07 00:00:00.000,0.05415469571425076
2018-10-08 00:00:00.000,0.0542407490666313
2018-10-09 00:00:00.000,0.054256629752502734
2018-10-10 00:00:00.000,0.053247612433486295
2018-10-11 00:00:00.000,0.05434158284538202
2018-10-12 00:00:00.000,0.04565202692230131
2018-10-13 00:00:00.000,0.04837589337931612
2018-10-14 00:00:00.000,0.048727706301151155
2018-10-15 00:00:00.000,0.049745324111362246
2018-10-16 00:00:00.000,0.04949847745036736
2018-10-17 00:00:00.000,0.04960782692280352
2018-10-18 00:00:00.000,0.04904211535587733
2018-10-19 00:00:00.000,0.04806357445617082
2018-10-20 00:00:00.000,0.048662205813280714
2018-10-21 00:00:00.000,0.05434873864109741
2018-10-22 00:00:00.000,0.05000799412521995
2018-10-23 00:00:00.000,0.05143636834222982
2018-10-24 00:00:00.000,0.05046430846825505
2018-10-25 00:00:00.000,0.05345529950679093
2018-10-26 00:00:00.000,0.05044975393520158
2018-10-27 00:00:00.000,0.04949353864840203
2018-10-28 00:00:00.000,0.048712864762595724
2018-10-29 00:00:00.000,0.04972466735301519
2018-10-30 00:00:00.000,0.046150203226250006
2018-10-31 00:00:00.000,0.047807854898153
2018-11-01 00:00:00.000,0.04975066579357087
2018-11-02 00:00:00.000,0.05149180673437073
2018-11-03 00:00:00.000,0.0498454312790174
2018-11-04 00:00:00.000,0.04916676533994323
2018-11-05 00:00:00.000,0.04846453280401936
2018-11-06 00:00:00.000,0.04790295468822875
2018-11-07 00:00:00.000,0.04850102963052659
2018-11-08 00:00:00.000,0.049736860490103105
2018-11-09 00:00:00.000,0.049673659809883676
2018-11-10 00:00:00.000,0.049916725461667734
2018-11-11 00:00:00.000,0.05358155562529762
2018-11-12 00:00:00.000,0.04950896116307686
2018-11-13 00:00:00.000,0.050150910304501785
2018-11-14 00:00:00.000,0.04928562476670301
2018-11-15 00:00:00.000,0.04109067677111036
2018-11-16 00:00:00.000,0.04055361482316375
2018-11-17 00:00:00.000,0.03918034920394303
2018-11-18 00:00:00.000,0.037790105609890934
2018-11-19 00:00:00.000,0.039693314273314684
2018-11-20 00:00:00.000,0.03035212708926886
2018-11-21 00:00:00.000,0.028454079805539403
2018-11-22 00:00:00.000,0.029976378286202435
2018-11-23 00:00:00.000,0.028082374095273487
2018-11-24 00:00:00.000,0.02801234184160817
2018-11-25 00:00:00.000,0.02408620313785039
2018-11-26 00:00:00.000,0.024333611786914785
2018-11-27 00:00:00.000,0.022511102360324376
2018-11-28 00:00:00.000,0.022933779489491848
2018-11-29 00:00:00.000,0.02708292147302736
2018-11-30 00:00:00.000,0.027304838852539193
2018-12-01 00:00:00.000,0.025881273428882735
2018-12-02 00:00:00.000,0.0301703017406701
2018-12-03 00:00:00.000,0.028369766646096594
2018-12-04 00:00:00.000,0.026912362297890128
2018-12-05 00:00:00.000,0.02776964287094279
2018-12-06 00:00:00.000,0.02643550714661303
2018-12-07 00:00:00.000,0.023519990701383053
2018-12-08 00:00:00.000,0.025783574123007316
2018-12-09 00:00:00.000,0.02632971392116765
2018-12-10 00:00:00.000,0.02709958448150174
2018-12-11 00:00:00.000,0.0322274803325108
2018-12-12 00:00:00.000,0.029044644323500304
2018-12-13 00:00:00.000,0.028666604161429476
2018-12-14 00:00:00.000,0.02815715716429649
2018-12-15 00:00:00.000,0.027866867904894732
2018-12-16 00:00:00.000,0.02856730358405087
2018-12-17 00:00:00.000,0.03247623575608993
2018-12-18 00:00:00.000,0.03332782339996552
2018-12-19 00:00:00.000,0.03600059403956428
2018-12-20 00:00:00.000,0.0352004198770885
2018-12-21 00:00:00.000,0.040685678820271506
2018-12-22 00:00:00.000,0.04204595872631987
2018-12-23 00:00:00.000,0.04176894074529738
2018-12-24 00:00:00.000,0.04261741958776504
2018-12-25 00:00:00.000,0.044208134818338234
2018-12-26 00:00:00.000,0.038090369904897455
2018-12-27 00:00:00.000,0.03998640830003213
2018-12-28 00:00:00.000,0.04020830964469851
2018-12-29 00:00:00.000,0.04175794614958958
2018-12-30 00:00:00.000,0.04226121337610904
2018-12-31 00:00:00.000,0.039836651167585745
2019-01-01 00:00:00.000,0.03704121578316979
2019-01-02 00:00:00.000,0.04013211215933465
2019-01-03 00:00:00.000,0.04035649582915785
2019-01-04 00:00:00.000,0.038353247694894586
2019-01-05 00:00:00.000,0.03829293969530692
2019-01-06 00:00:00.000,0.03684506249018721
2019-01-07 00:00:00.000,0.038553894781004766
2019-01-08 00:00:00.000,0.03817884049616764
2019-01-09 00:00:00.000,0.03829912959434816
2019-01-10 00:00:00.000,0.03865172356550446
2019-01-11 00:00:00.000,0.032807849648447025
2019-01-12 00:00:00.000,0.03390375794106806
2019-01-13 00:00:00.000,0.035655661560952706
2019-01-14 00:00:00.000,0.0323845885875554
2019-01-15 00:00:00.000,0.03398736823269304
2019-01-16 00:00:00.000,0.034168679814711514
2019-01-17 00:00:00.000,0.03389807525712373
2019-01-18 00:00:00.000,0.035166687350753636
2019-01-19 00:00:00.000,0.03334599031404865
2019-01-20 00:00:00.000,0.03387893159604943
2019-01-21 00:00:00.000,0.032639423348567606
2019-01-22 00:00:00.000,0.033214316275353324
2019-01-23 00:00:00.000,0.034444736570248886
2019-01-24 00:00:00.000,0.03431384070212925
2019-01-25 00:00:00.000,0.03448087115913744
2019-01-26 00:00:00.000,0.03446921467252298
2019-01-27 00:00:00.000,0.033688281138049635
2019-01-28 00:00:00.000,0.03211248181397305
2019-01-29 00:00:00.000,0.029132976399509385
2019-01-30 00:00:00.000,0.031510102426482736
2019-01-31 00:00:00.000,0.03163385546964959
2019-02-01 00:00:00.000,0.02879184618081323
2019-02-02 00:00:00.000,0.028775147399686243
2019-02-03 00:00:00.000,0.028371116411333462
2019-02-04 00:00:00.000,0.028209927224687754
2019-02-05 00:00:00.000,0.02814388753293973
2019-02-06 00:00:00.000,0.02779570109751314
2019-02-07 00:00:00.000,0.025057225931720474
2019-02-08 00:00:00.000,0.026571800196474996
2019-02-09 00:00:00.000,0.02872830279956193
2019-02-10 00:00:00.000,0.028058961647218068
2019-02-11 00:00:00.000,0.030092590812867092
2019-02-12 00:00:00.000,0.030933188225028597
2019-02-13 00:00:00.000,0.030633202108210914
2019-02-14 00:00:00.000,0.030478315260324403
