UNIX_timestamp,prices,market_caps,total_volumes
1.64411E+12,1.000455591,78062854578,43588245322
1.64419E+12,1.000352332,78163472784,33266025688
1.64428E+12,1.001298762,78096593702,54365206255
1.64436E+12,1.00145483,78040221425,60947743992
1.64445E+12,1.001174307,78012911279,46432189641
1.64454E+12,1.001656567,78515301962,59989477769
1.64462E+12,1.002044963,78510632875,51966812957
1.64471E+12,1.002000864,78531121017,39233603348
1.6448E+12,1.001159995,78636273860,31004587960
1.64488E+12,1.001155967,78558940144,38881809504
1.64497E+12,0.999550998,78623518666,42565819143
1.64506E+12,1.000756655,78732790424,38282719860
1.64514E+12,1.001063284,78772769798,46341543318
1.64523E+12,1.000417303,78727591077,40751384130
1.64532E+12,1.002343956,79138436958,28774290104
1.6454E+12,1.001046039,79163080615,34349093216
1.64549E+12,1.001924032,79390647858,51529444154
1.64557E+12,0.999526569,79377609211,46543371877
1.64566E+12,1.001959662,79629945704,42296974020
1.64575E+12,1.001155924,79631571239,82085176750
1.64583E+12,1.002486162,79474403713,51572337442
1.64592E+12,1.002471503,79679402405,36450975758
1.64601E+12,1.002536043,79854422104,43608439457
1.64609E+12,1.000104,79537958060,58228899349
1.64618E+12,0.999390353,79425591344,59260916137
1.64627E+12,1.001225006,79854759317,54698413126
1.64635E+12,1.000902648,79609484426,48949394776
1.64644E+12,1.001543089,79843809462,55857406540
1.64652E+12,1.00163834,79862020238,40346648680
1.64661E+12,1.000957274,80091190392,40268847177
1.6467E+12,1.000055086,79896920564,53909005590
1.64678E+12,1.000162523,80070927071,51012477503
1.64687E+12,1.000196206,80044018130,54786660759
1.64696E+12,1.000991473,80042053180,54043624748
1.64704E+12,0.999571645,80132712134,47548003128
1.64713E+12,0.999966506,80116438308,29810718667
1.64722E+12,1.00070951,80129528500,32010808554
1.6473E+12,0.999705011,80072305020,41243569480
1.64739E+12,1.000270188,80062438312,41933112358
1.64748E+12,1.00089597,80082861271,58480673201
1.64756E+12,1.001182885,80158683653,41525704847
1.64765E+12,1.001323815,80532285250,47704991188
1.64773E+12,1.000233724,80740243739,41718338152
1.64782E+12,0.999705665,80827449077,41659828611
1.64791E+12,1.000216157,80724926155,48077040242
1.64799E+12,0.999609748,80845440415,54922193566
1.64808E+12,0.998348027,80751116254,49806641102
1.64817E+12,0.999615284,80927589777,57449889703
1.64825E+12,0.999732975,81291023435,54358882016
1.64834E+12,0.999515691,81304845677,33541378469
1.64843E+12,0.998782298,81196385911,47314345459
1.64851E+12,0.99771019,81349955673,68760231989
1.6486E+12,0.999741522,81664851060,64361346393
1.64868E+12,0.999394057,81930453189,63808614297
1.64877E+12,1.000807795,82044965080,71216398928
1.64886E+12,1.000279605,82105881308,75778712620
1.64894E+12,0.999644575,82272678352,64785681630
1.64903E+12,1.000689209,82388674421,54545569031
1.64912E+12,1.000596092,82449008616,65141274081
1.6492E+12,1.000874521,82412689459,59834020421
1.64929E+12,0.99976908,82422893105,79495709485
1.64938E+12,1.000214931,82509660677,56302450091
1.64946E+12,1.000854437,82582177981,58600559398
1.64955E+12,1.000629159,82608650899,37078489713
1.64964E+12,1.000923537,82714703438,37485416839
1.64972E+12,1.000951027,82634863680,64848734795
1.64981E+12,1.00152177,82881751671,62450044404
1.64989E+12,1.001569178,82736682157,52779464628
1.64998E+12,1.001228537,82795954521,48379418415
1.65007E+12,1.000518261,82766275586,39858532328
1.65015E+12,1.000958448,82797938661,31915932062
1.65024E+12,1.000891938,82811298303,35874456218
1.65033E+12,1.000781019,82792973865,62683460754
1.65041E+12,0.999665853,82787027489,52203857295
1.6505E+12,0.999994621,83021908772,58792094905
1.65059E+12,1.000616324,83120398074,68187502636
1.65067E+12,1.000141269,83182809348,55616984621
1.65076E+12,1.001014268,83198500617,35138284204
1.65084E+12,1.000218593,83221428016,35477151595
1.65093E+12,1.000162257,83139688331,66371722905
1.65102E+12,1.000501317,83214573094,62432563645
1.6511E+12,0.99984934,83154011772,56020755571
1.65119E+12,0.999653786,83139556788,60407700490
